id,first_name,last_name,country,birth_date,team,stage_1,stage_2,stage_3,stage_4,stage_5,stage_6,stage_7,stage_8,stage_9
148,Angel,VICIOSO ARCOS,ESP,1977-04-13,KAT,,,,,,,,,,,,,,,,,,,,,,,
149,Ilnur,ZAKARIN,RUS,1989-09-15,KAT,,,,,,,,4,4,,,,,,,,,,,,,,
15,Jesus,HERRADA LOPEZ,ESP,1990-07-26,MOV,,,1,1,1,1,1,7,18,,,,,,,,,,,,,,
151,Rui Alberto,COSTA,POR,1986-05-10,LAM,,,,,,,,,20,,,,,,,,,,,,,,
152,Yukiya,ARASHIRO,JPN,1984-09-22,LAM,,,,,,17,17,17,17,,,,,,,,,,,,,,
153,Matteo,BONO,ITA,1983-11-11,LAM,,,,,,,,,,,,,,,,,,,,,,,
154,Davide,CIMOLAI,ITA,1989-08-13,LAM,,,3,3,3,8,8,8,8,,,,,,,,,,,,,,
155,Kristijan,DURASEK,CRO,1987-07-26,LAM,,,,,,,,,,,,,,,,,,,,,,,
156,Tsgabu Gebremaryam,GRMAY,ETH,1991-08-25,LAM,,,,,,,,,,,,,,,,,,,,,,,
157,Louis,MEINTJES,RSA,1992-02-21,LAM,,,,,,,,3,3,,,,,,,,,,,,,,
158,Luka,PIBERNIK,SLO,1993-10-23,LAM,,,,,,,,,,,,,,,,,,,,,,,
159,Jan,POLANC,SLO,1992-05-06,LAM,,,,,,,,,,,,,,,,,,,,,,,
16,Gorka,IZAGIRRE INSAUSTI,ESP,1987-07-10,MOV,,3,3,3,3,3,12,12,12,,,,,,,,,,,,,,
161,André,GREIPEL,GER,1982-07-16,LTS,29,40,79,87,87,89,89,89,89,,,,,,,,,,,,,,
162,Lars,BAK,DEN,1980-01-16,LTS,,,,,,1,1,1,1,,,,,,,,,,,,,,
163,Thomas,DE GENDT,BEL,1986-11-06,LTS,,,4,8,48,48,48,48,65,,,,,,,,,,,,,,
164,Jens,DEBUSSCHERE,BEL,1989-08-28,LTS,,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,
165,Tony,GALLOPIN,FRA,1988-05-24,LTS,,12,12,12,12,12,12,12,17,,,,,,,,,,,,,,
166,Adam,HANSEN,AUS,1981-05-11,LTS,,,,,,,,,,,,,,,,,,,,,,,
167,Gregory,HENDERSON,NZL,1976-09-10,LTS,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,
168,Jurgen,ROELANDTS,BEL,1985-07-02,LTS,,,,,,,,,,,,,,,,,,,,,,,
169,Marcel,SIEBERG,GER,1982-04-30,LTS,,,,,,,,,,,,,,,,,,,,,,,
17,Jon,IZAGUIRRE INSAUSTI,ESP,1989-02-04,MOV,,,,,,,,,,,,,,,,,,,,,,,
171,Bryan,COQUARD,FRA,1992-04-25,DEN,20,25,52,83,89,112,112,112,112,,,,,,,,,,,,,,
172,Sylvain,CHAVANEL,FRA,1979-06-30,DEN,,,,,,,,,,,,,,,,,,,,,,,
173,Antoine,DUCHESNE,CAN,1991-09-12,DEN,,,,,,,8,8,8,,,,,,,,,,,,,,
174,Yohann,GENE,FRA,1981-06-25,DEN,,,,,,,,,,,,,,,,,,,,,,,
175,Fabrice,JEANDESBOZ,FRA,1984-12-04,DEN,,,,,,,,,,,,,,,,,,,,,,,
176,Adrien,PETIT,FRA,1990-09-26,DEN,,,,,,,,,,,,,,,,,,,,,,,
177,Romain,SICARD,FRA,1988-01-01,DEN,,,,,11,11,11,19,19,,,,,,,,,,,,,,
178,ANGÉLO,TULIK,FRA,1990-12-02,DEN,,,,,,,,,,,,,,,,,,,,,,,
179,Thomas,VOECKLER,FRA,1979-06-22,DEN,,,17,17,17,17,17,17,17,,,,,,,,,,,,,,
18,Daniel,MORENO FERNANDEZ,ESP,1981-09-05,MOV,,,,,,,,,,,,,,,,,,,,,,,
181,Marcel,KITTEL,GER,1988-05-11,EQS,40,50,77,137,142,182,182,182,182,,,,,,,,,,,,,,
182,Julian,ALAPHILIPPE,FRA,1992-11-06,EQS,3,33,35,37,50,50,53,53,53,,,,,,,,,,,,,,
183,Iljo,KEISSE,BEL,1982-12-21,EQS,,,,,,,,,,,,,,,,,,,,,,,
184,Daniel,MARTIN,IRL,1986-08-20,EQS,,18,18,18,35,35,37,54,56,,,,,,,,,,,,,,
185,Tony,MARTIN,GER,1985-04-23,EQS,,,3,6,6,11,13,13,13,,,,,,,,,,,,,,
186,Ariel Maximiliano,RICHEZE,ARG,1983-03-07,EQS,4,4,9,14,14,20,20,20,20,,,,,,,,,,,,,,
187,Fabio,SABATINI,ITA,0001-01-01,EQS,5,5,11,17,18,25,25,25,25,,,,,,,,,,,,,,
188,Petr,VAKOC,CZE,1992-07-11,EQS,,,,,,3,3,3,3,,,,,,,,,,,,,,
189,Julien,VERMOTE,BEL,1989-07-26,EQS,,,,,,2,2,2,2,,,,,,,,,,,,,,
19,Nelson,OLIVEIRA,POR,1989-06-03,MOV,,,,,,,,,,,,,,,,,,,,,,,
191,Daniel,NAVARRO GARCIA,ESP,1983-07-18,COF,,,,,,,39,44,58,,,,,,,,,,,,,,
192,Borut,BOZIC,SLO,1980-08-08,COF,,,,,,,,,,,,,,,,,,,,,,,
193,Jérome,COUSIN,FRA,1989-06-05,COF,,,,,,,,,,,,,,,,,,,,,,,
194,Nicolas,EDET,FRA,1987-02-12,COF,,,,,,,,,7,,,,,,,,,,,,,,
195,Arnold,JEANNESSON,FRA,1986-01-16,COF,,,,,,,,,,,,,,,,,,,,,,,
196,Christophe,LAPORTE,FRA,1992-11-12,COF,14,14,24,24,24,40,40,40,40,,,,,,,,,,,,,,
197,Cyril,LEMOINE,FRA,1983-03-03,COF,,,,,,,,,,,,,,,,,,,,,,,
198,Luis Angel,MATE MARDONES,ESP,1984-03-23,COF,,,,,,,15,15,15,,,,,,,,,,,,,,
199,GEOFFREY,SOUPE,FRA,1988-03-22,COF,,,,,,,,,,,,,,,,,,,,,,,
2,Sergio,HENAO MONTOYA,COL,1987-12-10,SKY,,,,,,,,2,2,,,,,,,,,,,,,,
201,Simon,GERRANS,AUS,1980-05-16,OBE,,6,6,13,13,13,13,13,13,,,,,,,,,,,,,,
202,Michael,ALBASINI,SUI,1980-12-20,OBE,,,,,,,,,,,,,,,,,,,,,,,
203,Luke,DURBRIDGE,AUS,1991-04-09,OBE,,,,,,,,,,,,,,,,,,,,,,,
204,Mathew,HAYMAN,AUS,1978-04-20,OBE,,,,,,,,,,,,,,,,,,,,,,,
205,Daryl,IMPEY,RSA,1984-12-06,OBE,,,,,,,29,29,29,,,,,,,,,,,,,,
206,Christopher,JUUL-JENSEN,DEN,1989-07-06,OBE,,,,,,,,,,,,,,,,,,,,,,,
207,Michael,MATTHEWS,AUS,1990-09-26,OBE,,20,33,38,38,57,57,77,77,,,,,,,,,,,,,,
208,Ruben,PLAZA MOLINA,ESP,1980-02-29,OBE,,,,,,,,,,,,,,,,,,,,,,,
209,Adam,YATES,GBR,1992-07-08,OBE,,4,4,4,15,15,15,24,30,,,,,,,,,,,,,,
21,Fabio,ARU,ITA,1990-07-03,AST,,,,,,,,10,10,,,,,,,,,,,,,,
211,Eduardo,SEPULVEDA,ARG,1991-06-13,FVC,,,,,,,,,,,,,,,,,,,,,,,
212,Vegard,BREEN,NOR,1990-02-08,FVC,,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
213,Anthony,DELAPLACE,FRA,1989-09-11,FVC,13,13,13,13,13,13,13,13,13,,,,,,,,,,,,,,
214,Brice,FEILLU,FRA,1985-07-26,FVC,,,,,,,,,,,,,,,,,,,,,,,
215,Armindo,FONSECA,FRA,1989-05-01,FVC,,,20,20,20,20,20,20,20,,,,,,,,,,,,,,
216,DANIEL,MC LAY,GBR,1992-01-03,FVC,8,8,16,28,28,48,48,48,48,,,,,,,,,,,,,,
217,Pierre-Luc,PERICHON,FRA,1987-01-04,FVC,,,,,,,13,13,13,,,,,,,,,,,,,,
218,Chris Anker,SORENSEN,DEN,1984-05-09,FVC,,,,,,,,,,,,,,,,,,,,,,,
219,Florian,VACHON,FRA,1985-01-02,FVC,,,,,8,8,8,8,8,,,,,,,,,,,,,,
22,Vincenzo,NIBALI,ITA,1984-11-14,AST,,,,,,,28,28,28,,,,,,,,,,,,,,
23,Jakob,FUGLSANG,DEN,1985-03-22,AST,,,,,,,,,,,,,,,,,,,,,,,
24,Andriy,GRIVKO,UKR,1983-07-08,AST,,,,,17,17,17,17,17,,,,,,,,,,,,,,
25,Tanel,KANGERT,EST,1987-03-11,AST,,,,,,,,,,,,,,,,,,,,,,,
26,Alexey,LUTSENKO,KAZ,1992-09-07,AST,,,,,,,5,5,5,,,,,,,,,,,,,,
27,Diego,ROSA,ITA,1989-03-27,AST,,,,,,,,,19,,,,,,,,,,,,,,
28,Luis-Leon,SANCHEZ GIL,ESP,1983-11-24,AST,,,,,,,,7,7,,,,,,,,,,,,,,
29,Paolo,TIRALONGO,ITA,1977-07-08,AST,,,,,,,,,,,,,,,,,,,,,,,
3,Vasili,KIRYIENKA,BLR,1981-06-28,SKY,,,,,,,,,,,,,,,,,,,,,,,
31,Alberto,CONTADOR,ESP,1982-12-06,TNK,,,,,,,,,1,,,,,,,,,,,,,,
32,Peter,SAGAN,SVK,1990-01-26,TNK,29,87,116,147,150,175,175,177,197,,,,,,,,,,,,,,
33,Maciej,BODNAR,POL,1985-03-07,TNK,,,,,,,,,,,,,,,,,,,,,,,
34,Oscar,GATTO,ITA,1985-01-01,TNK,,,,,,,,,,,,,,,,,,,,,,,
35,Robert,KISERLOVSKI,CRO,1986-09-08,TNK,,,,,,,,,,,,,,,,,,,,,,,
36,Roman,KREUZIGER,CZE,1986-05-06,TNK,,,,,,,5,16,16,,,,,,,,,,,,,,
37,Rafal,MAJKA,POL,1989-09-12,TNK,,,,,32,32,32,32,60,,,,,,,,,,,,,,
38,Matteo,TOSATTO,ITA,1974-05-14,TNK,,,,,,,,,,,,,,,,,,,,,,,
39,Michael Valgren,ANDERSEN,DEN,1992-02-07,TNK,,,,,,,,,,,,,,,,,,,,,,,
4,Mikel,LANDA MEANA,ESP,1989-12-13,SKY,,,,,,,,,,,,,,,,,,,,,,,
41,Romain,BARDET,FRA,1990-09-11,ALM,,,,,4,4,4,17,17,,,,,,,,,,,,,,
42,Jan,BAKELANTS,BEL,1986-02-14,ALM,,,,,,,3,3,3,,,,,,,,,,,,,,
43,Mikael,CHEREL,FRA,1986-03-17,ALM,,,,,,,,17,17,,,,,,,,,,,,,,
44,Samuel,DUMOULIN,FRA,1980-08-20,ALM,,,,8,8,12,12,12,12,,,,,,,,,,,,,,
45,Ben,GASTAUER,LUX,1987-11-14,ALM,,,,,,,,,,,,,,,,,,,,,,,
46,Cyril,GAUTIER,FRA,1987-09-26,ALM,,,,,9,9,9,9,9,,,,,,,,,,,,,,
47,Alexis,GOUGEARD,FRA,1993-03-05,ALM,,,,13,13,13,13,13,13,,,,,,,,,,,,,,
48,Domenico,POZZOVIVO,ITA,1982-11-30,ALM,,,,,,,,,,,,,,,,,,,,,,,
49,Alexis,VUILLERMOZ,FRA,1988-01-06,ALM,,,,,,,1,1,9,,,,,,,,,,,,,,
5,Mikel,NIEVE ITURRALDE,ESP,1984-05-26,SKY,,,,,,,,,,,,,,,,,,,,,,,
51,Wilco,KELDERMAN,NED,1991-03-25,TLJ,,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,
52,George,BENNETT,NZL,1990-07-04,TLJ,,,,,,,,,9,,,,,,,,,,,,,,
53,Dylan,GROENEWEGEN,NED,1993-06-21,TLJ,,,7,25,25,37,37,37,37,,,,,,,,,,,,,,
54,Bert Jan,LINDEMAN,NED,1989-06-16,TLJ,,,,,,,,,,,,,,,,,,,,,,,
55,Paul,MARTENS,GER,1983-10-26,TLJ,,,,,,,15,15,15,,,,,,,,,,,,,,
56,Timo,ROOSEN,NED,1993-01-11,TLJ,,,,,,,,,,,,,,,,,,,,,,,
57,Sep,VANMARCKE,BEL,1988-07-28,TLJ,,,,5,5,5,5,5,5,,,,,,,,,,,,,,
58,Robert,WAGNER,GER,1983-04-17,TLJ,,,,,,,,,,,,,,,,,,,,,,,
59,Maarten,WYNANTS,BEL,1982-05-13,TLJ,,,,,,,,,,,,,,,,,,,,,,,
6,Wouter,POELS,NED,1987-01-10,SKY,,,,,,,11,14,14,,,,,,,,,,,,,,
61,Bauke,MOLLEMA,NED,1986-11-26,TFS,,8,8,8,8,8,8,15,15,,,,,,,,,,,,,,
62,Fabian,CANCELLARA,SUI,1981-03-18,TFS,,,,,,,,,,,,,,,,,,,,,,,
63,Markel,IRIZAR ARRANBURU,ESP,1980-02-05,TFS,,,,15,15,15,15,15,15,,,,,,,,,,,,,,
64,Gregory,RAST,SUI,1980-01-17,TFS,,,,,,,,,,,,,,,,,,,,,,,
65,Frank,SCHLECK,LUX,1980-04-15,TFS,,,,,,,,,,,,,,,,,,,,,,,
66,Peter,STETINA,USA,1987-08-08,TFS,,,,,,,,,,,,,,,,,,,,,,,
67,Jasper,STUYVEN,BEL,1992-04-17,TFS,5,18,18,18,18,18,18,33,33,,,,,,,,,,,,,,
68,Edward,THEUNS,BEL,1991-04-30,TFS,16,16,32,45,45,64,64,64,64,,,,,,,,,,,,,,
69,Haimar,ZUBELDIA AGIRRE,ESP,1977-01-04,TFS,,,,,,,,,,,,,,,,,,,,,,,
7,Luke,ROWE,GBR,1990-10-03,SKY,,,,,,,,,,,,,,,,,,,,,,,
71,Mathias,FRANK,SUI,1986-09-12,IAM,,,,,,,,,7,,,,,,,,,,,,,,
72,Stef,CLEMENT,NED,1982-09-24,IAM,,,,,,,,13,28,,,,,,,,,,,,,,
73,Jérôme,COPPEL,FRA,1986-08-06,IAM,,,,,,,,,9,,,,,,,,,,,,,,
74,Martin,ELMIGER,SUI,1978-09-23,IAM,,,,,,,,,,,,,,,,,,,,,,,
75,Sondre Holst,ENGER,NOR,1993-12-17,IAM,6,6,20,34,34,34,34,34,34,,,,,,,,,,,,,,
76,Reto,HOLLENSTEIN,SUI,1985-08-22,IAM,,,,,,,,,,,,,,,,,,,,,,,
77,Leigh,HOWARD,AUS,1989-10-18,IAM,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,
78,Oliver,NAESEN,BEL,1990-09-16,IAM,,,,17,17,17,17,17,17,,,,,,,,,,,,,,
79,Jarlinson,PANTANO GOMEZ,COL,1988-11-19,IAM,,,,,,,,,,,,,,,,,,,,,,,
8,Ian,STANNARD,GBR,1987-05-25,SKY,,,,,,,,,,,,,,,,,,,,,,,
81,Pierre,ROLLAND,FRA,1986-10-10,CDT,,5,5,5,11,11,11,11,11,,,,,,,,,,,,,,
82,Matti,BRESCHEL,DEN,1984-08-31,CDT,,,,,,3,13,13,13,,,,,,,,,,,,,,
83,Lawson,CRADDOCK,USA,1992-02-20,CDT,,,,4,4,4,4,4,4,,,,,,,,,,,,,,
84,Alex,HOWES,USA,1988-01-01,CDT,15,15,15,15,15,15,22,22,22,,,,,,,,,,,,,,
85,Kristijan,KOREN,SLO,1986-11-25,CDT,,,,,,,,,,,,,,,,,,,,,,,
86,Sebastian,LANGEVELD,NED,1985-01-17,CDT,,,,,,,,,,,,,,,,,,,,,,,
87,Ramunas,NAVARDAUSKAS,LTU,1988-01-30,CDT,,,,,,,,,,,,,,,,,,,,,,,
88,Tom Jelte,SLAGTER,NED,1989-07-01,CDT,,,,,,,,,,,,,,,,,,,,,,,
89,Dylan,VAN BAARLE,NED,1992-05-21,CDT,,,,,,,,9,9,,,,,,,,,,,,,,
9,Geraint,THOMAS,GBR,1986-05-25,SKY,,,,,,,13,13,13,,,,,,,,,,,,,,
91,Richie,PORTE,AUS,1985-01-30,BMC,,,,,5,5,9,15,18,,,,,,,,,,,,,,
92,Brent,BOOKWALTER,USA,1984-02-16,BMC,,,,,,,,,,,,,,,,,,,,,,,
93,Marcus,BURGHARDT,GER,1983-06-30,BMC,,,,,,,,,,,,,,,,,,,,,,,
94,Damiano,CARUSO,ITA,1987-10-12,BMC,,,,,,,,,,,,,,,,,,,,,,,
95,Rohan,DENNIS,AUS,0001-01-01,BMC,,,,,,,,,,,,,,,,,,,,,,,
96,Amaël,MOINARD,FRA,1982-02-02,BMC,,,,,,,,,,,,,,,,,,,,,,,
97,Michael,SCHÄR,SUI,1986-09-29,BMC,,,,,,,,,,,,,,,,,,,,,,,
98,Greg,VAN AVERMAET,BEL,1985-05-17,BMC,7,17,17,17,67,67,90,90,90,,,,,,,,,,,,,,
99,Tejay,VAN GARDEREN,USA,1988-12-08,BMC,,,,,7,7,7,11,11,,,,,,,,,,,,,,
