id,first_name,last_name,country,birth_date,team,stage_1,stage_2,stage_3,stage_4,stage_5,stage_6,stage_7,stage_8,stage_9
204,Mathew,HAYMAN,AUS,1978-04-20,OBE,,,,,,,,,,,,,,,,,,,,,,,
205,Daryl,IMPEY,RSA,1984-12-06,OBE,,,,,,,5,16,23,,,,,,,,,,,,,,
206,Christopher,JUUL-JENSEN,DEN,1989-07-06,OBE,,,,,,,,,,,,,,,,,,,,,,,
207,Michael,MATTHEWS,AUS,1990-09-26,OBE,,,,,,,,,,,,,,,,,,,,,,,
208,Ruben,PLAZA MOLINA,ESP,1980-02-29,OBE,,,,,,,,,,,,,,,,,,,,,,,
209,Adam,YATES,GBR,1992-07-08,OBE,,,,,,,,,28,,,,,,,,,,,,,,
21,Fabio,ARU,ITA,1990-07-03,AST,,,,,,,,,,,,,,,,,,,,,,,
211,Eduardo,SEPULVEDA,ARG,1991-06-13,FVC,,,,,,,,,,,,,,,,,,,,,,,
212,Vegard,BREEN,NOR,1990-02-08,FVC,,3,4,5,8,11,15,28,37,,,,,,,,,,,,,,
213,Anthony,DELAPLACE,FRA,1989-09-11,FVC,,,,,,,,,,,,,,,,,,,,,,,
214,Brice,FEILLU,FRA,1985-07-26,FVC,,,,,,,,,,,,,,,,,,,,,,,
215,Armindo,FONSECA,FRA,1989-05-01,FVC,,,3,3,7,9,14,27,36,,,,,,,,,,,,,,
216,DANIEL,MC LAY,GBR,1992-01-03,FVC,,,,,,,,,,,,,,,,,,,,,,,
217,Pierre-Luc,PERICHON,FRA,1987-01-04,FVC,,,,,,,,,,,,,,,,,,,,,,,
218,Chris Anker,SORENSEN,DEN,1984-05-09,FVC,,,,,,,,,,,,,,,,,,,,,,,
219,Florian,VACHON,FRA,1985-01-02,FVC,,,,,,,,,,,,,,,,,,,,,,,
22,Vincenzo,NIBALI,ITA,1984-11-14,AST,,,,,,,7,18,25,,,,,,,,,,,,,,
23,Jakob,FUGLSANG,DEN,1985-03-22,AST,,,,,,,,,,,,,,,,,,,,,,,
24,Andriy,GRIVKO,UKR,1983-07-08,AST,,,,,4,4,8,19,26,,,,,,,,,,,,,,
25,Tanel,KANGERT,EST,1987-03-11,AST,,,,,,,,,,,,,,,,,,,,,,,
26,Alexey,LUTSENKO,KAZ,1992-09-07,AST,,,,,,,,,,,,,,,,,,,,,,,
27,Diego,ROSA,ITA,1989-03-27,AST,,,,,,,,,7,,,,,,,,,,,,,,
28,Luis-Leon,SANCHEZ GIL,ESP,1983-11-24,AST,,,,,,,,,,,,,,,,,,,,,,,
29,Paolo,TIRALONGO,ITA,1977-07-08,AST,,,,,,,,,,,,,,,,,,,,,,,
3,Vasili,KIRYIENKA,BLR,1981-06-28,SKY,,,,,,,,,,,,,,,,,,,,,,,
31,Alberto,CONTADOR,ESP,1982-12-06,TNK,,,,,,,,,,,,,,,,,,,,,,,
32,Peter,SAGAN,SVK,1990-01-26,TNK,,,,,,,,,,,,,,,,,,,,,,,
33,Maciej,BODNAR,POL,1985-03-07,TNK,,,,,,,,,,,,,,,,,,,,,,,
34,Oscar,GATTO,ITA,1985-01-01,TNK,,,,,,,,,,,,,,,,,,,,,,,
35,Robert,KISERLOVSKI,CRO,1986-09-08,TNK,,,,,,,,,,,,,,,,,,,,,,,
36,Roman,KREUZIGER,CZE,1986-05-06,TNK,,4,5,6,10,12,16,30,39,,,,,,,,,,,,,,
37,Rafal,MAJKA,POL,1989-09-12,TNK,,,,,6,8,12,1,2,,,,,,,,,,,,,,
38,Matteo,TOSATTO,ITA,1974-05-14,TNK,,,,,,,,,,,,,,,,,,,,,,,
39,Michael Valgren,ANDERSEN,DEN,1992-02-07,TNK,,,,,,,,,,,,,,,,,,,,,,,
4,Mikel,LANDA MEANA,ESP,1989-12-13,SKY,,,,,,,,9,15,,,,,,,,,,,,,,
41,Romain,BARDET,FRA,1990-09-11,ALM,,,,,,,,,,,,,,,,,,,,,,,
42,Jan,BAKELANTS,BEL,1986-02-14,ALM,,,,,,,,,,,,,,,,,,,,,,,
43,Mikael,CHEREL,FRA,1986-03-17,ALM,,,,,,,,,,,,,,,,,,,,,,,
44,Samuel,DUMOULIN,FRA,1980-08-20,ALM,,,,,,,,,,,,,,,,,,,,,,,
45,Ben,GASTAUER,LUX,1987-11-14,ALM,,,,,,,,,,,,,,,,,,,,,,,
46,Cyril,GAUTIER,FRA,1987-09-26,ALM,,,,,,,,,,,,,,,,,,,,,,,
47,Alexis,GOUGEARD,FRA,1993-03-05,ALM,,,,,,,,,,,,,,,,,,,,,,,
48,Domenico,POZZOVIVO,ITA,1982-11-30,ALM,,,,,,,,,,,,,,,,,,,,,,,
49,Alexis,VUILLERMOZ,FRA,1988-01-06,ALM,,,,,,,,,40,,,,,,,,,,,,,,
5,Mikel,NIEVE ITURRALDE,ESP,1984-05-26,SKY,,,,,,,,14,21,,,,,,,,,,,,,,
51,Wilco,KELDERMAN,NED,1991-03-25,TLJ,,,,,,,,,,,,,,,,,,,,,,,
52,George,BENNETT,NZL,1990-07-04,TLJ,,,,,,,,,9,,,,,,,,,,,,,,
53,Dylan,GROENEWEGEN,NED,1993-06-21,TLJ,,,,,,,,,,,,,,,,,,,,,,,
54,Bert Jan,LINDEMAN,NED,1989-06-16,TLJ,,,,,,,,,,,,,,,,,,,,,,,
55,Paul,MARTENS,GER,1983-10-26,TLJ,,,,,,,,,,,,,,,,,,,,,,,
56,Timo,ROOSEN,NED,1993-01-11,TLJ,,,,,,,,,,,,,,,,,,,,,,,
57,Sep,VANMARCKE,BEL,1988-07-28,TLJ,,,,,,,,,,,,,,,,,,,,,,,
58,Robert,WAGNER,GER,1983-04-17,TLJ,,,,,,,,,,,,,,,,,,,,,,,
59,Maarten,WYNANTS,BEL,1982-05-13,TLJ,,,,,,,,,,,,,,,,,,,,,,,
6,Wouter,POELS,NED,1987-01-10,SKY,,,,,,,,10,16,,,,,,,,,,,,,,
61,Bauke,MOLLEMA,NED,1986-11-26,TFS,,,,,,,,,,,,,,,,,,,,,,,
62,Fabian,CANCELLARA,SUI,1981-03-18,TFS,,,,,,,,,,,,,,,,,,,,,,,
63,Markel,IRIZAR ARRANBURU,ESP,1980-02-05,TFS,,,,4,9,10,13,26,35,,,,,,,,,,,,,,
64,Gregory,RAST,SUI,1980-01-17,TFS,,,,,,,,,,,,,,,,,,,,,,,
65,Frank,SCHLECK,LUX,1980-04-15,TFS,,,,,,,,,,,,,,,,,,,,,,,
66,Peter,STETINA,USA,1987-08-08,TFS,,,,,,,,,,,,,,,,,,,,,,,
67,Jasper,STUYVEN,BEL,1992-04-17,TFS,,1,1,1,3,3,6,17,24,,,,,,,,,,,,,,
68,Edward,THEUNS,BEL,1991-04-30,TFS,,,,,,,,,,,,,,,,,,,,,,,
69,Haimar,ZUBELDIA AGIRRE,ESP,1977-01-04,TFS,,,,,,,,,,,,,,,,,,,,,,,
7,Luke,ROWE,GBR,1990-10-03,SKY,,,,,,,,,,,,,,,,,,,,,,,
71,Mathias,FRANK,SUI,1986-09-12,IAM,,,,,,,,,17,,,,,,,,,,,,,,
72,Stef,CLEMENT,NED,1982-09-24,IAM,,,,,,,,,22,,,,,,,,,,,,,,
73,Jérôme,COPPEL,FRA,1986-08-06,IAM,,,,,,,,,,,,,,,,,,,,,,,
74,Martin,ELMIGER,SUI,1978-09-23,IAM,,,,,,,,,,,,,,,,,,,,,,,
75,Sondre Holst,ENGER,NOR,1993-12-17,IAM,,,,,,,,,,,,,,,,,,,,,,,
76,Reto,HOLLENSTEIN,SUI,1985-08-22,IAM,,,,,,,,,,,,,,,,,,,,,,,
77,Leigh,HOWARD,AUS,1989-10-18,IAM,,,,,,,,,,,,,,,,,,,,,,,
78,Oliver,NAESEN,BEL,1990-09-16,IAM,,,,,,,,,,,,,,,,,,,,,,,
79,Jarlinson,PANTANO GOMEZ,COL,1988-11-19,IAM,,,,,,,,,,,,,,,,,,,,,,,
8,Ian,STANNARD,GBR,1987-05-25,SKY,,,,,,,,,,,,,,,,,,,,,,,
81,Pierre,ROLLAND,FRA,1986-10-10,CDT,,,,,,,,,,,,,,,,,,,,,,,
82,Matti,BRESCHEL,DEN,1984-08-31,CDT,,,,,,,,,,,,,,,,,,,,,,,
83,Lawson,CRADDOCK,USA,1992-02-20,CDT,,,,,,,,,,,,,,,,,,,,,,,
84,Alex,HOWES,USA,1988-01-01,CDT,,,,,,,,,,,,,,,,,,,,,,,
85,Kristijan,KOREN,SLO,1986-11-25,CDT,,,,,,,,,,,,,,,,,,,,,,,
86,Sebastian,LANGEVELD,NED,1985-01-17,CDT,,,,,,,,,,,,,,,,,,,,,,,
87,Ramunas,NAVARDAUSKAS,LTU,1988-01-30,CDT,,,,,,,,,,,,,,,,,,,,,,,
88,Tom Jelte,SLAGTER,NED,1989-07-01,CDT,,,,,,,,,,,,,,,,,,,,,,,
89,Dylan,VAN BAARLE,NED,1992-05-21,CDT,,,,,,,,,,,,,,,,,,,,,,,
9,Geraint,THOMAS,GBR,1986-05-25,SKY,,,,,,,,25,33,,,,,,,,,,,,,,
91,Richie,PORTE,AUS,1985-01-30,BMC,,,,,,,,21,29,,,,,,,,,,,,,,
92,Brent,BOOKWALTER,USA,1984-02-16,BMC,,,,,,,,,,,,,,,,,,,,,,,
93,Marcus,BURGHARDT,GER,1983-06-30,BMC,,,,,,,,,,,,,,,,,,,,,,,
94,Damiano,CARUSO,ITA,1987-10-12,BMC,,,,,,,,,,,,,,,,,,,,,,,
95,Rohan,DENNIS,AUS,0001-01-01,BMC,,,,,,,,,,,,,,,,,,,,,,,
96,Amaël,MOINARD,FRA,1982-02-02,BMC,,,,,,,,,,,,,,,,,,,,,,,
97,Michael,SCHÄR,SUI,1986-09-29,BMC,,,,,,,,,,,,,,,,,,,,,,,
98,Greg,VAN AVERMAET,BEL,1985-05-17,BMC,,,,,2,2,2,8,14,,,,,,,,,,,,,,
99,Tejay,VAN GARDEREN,USA,1988-12-08,BMC,,,,,,,,29,38,,,,,,,,,,,,,,
